,Location Name,Latitude,Longitude,Movie Name,Movie Page Link
2952,Mumbai,19.072729,72.870575,Dil Bechara,https://www.latlong.net/location/dil-bechara-locations-806
2953,Paris,48.863415,2.321829,Dil Bechara,https://www.latlong.net/location/dil-bechara-locations-806
2954,Ranchi,23.346283,85.305786,Dil Bechara,https://www.latlong.net/location/dil-bechara-locations-806
2955,Appalachia,36.90324,-82.785378,Dirty Dancing,https://www.latlong.net/location/dirty-dancing-locations-90
2956,Firefly Cove (Lifting scene),35.437405,-82.224258,Dirty Dancing,https://www.latlong.net/location/dirty-dancing-locations-90
2957,Lake Lure,35.432686,-82.192078,Dirty Dancing,https://www.latlong.net/location/dirty-dancing-locations-90
2958,Mountain Lake Lodge,37.355221,-80.537033,Dirty Dancing,https://www.latlong.net/location/dirty-dancing-locations-90
2959,Rumbling Bald Resort (Golf scenes),35.460632,-82.18911,Dirty Dancing,https://www.latlong.net/location/dirty-dancing-locations-90
2960,The Esmeralda Inn & Restaurant,35.442783,-82.264252,Dirty Dancing,https://www.latlong.net/location/dirty-dancing-locations-90
2961,The Omni Grove Park Inn,35.620682,-82.543076,Dirty Dancing,https://www.latlong.net/location/dirty-dancing-locations-90
2962,Dublin,53.355396,-6.29058,Disenchanted,https://www.latlong.net/location/disenchanted-locations-1704
2963,Enniskerry,53.193569,-6.172569,Disenchanted,https://www.latlong.net/location/disenchanted-locations-1704
2964,Greystones,53.14407,-6.085782,Disenchanted,https://www.latlong.net/location/disenchanted-locations-1704
2965,Los Angeles,34.060841,-118.274155,Disenchanted,https://www.latlong.net/location/disenchanted-locations-1704
2966,New York,40.734444,-74.038063,Disenchanted,https://www.latlong.net/location/disenchanted-locations-1704
2967,Johannesburg,-26.196236,28.022757,District 9,https://www.latlong.net/location/district-9-locations-1564
2968,Miramar,-41.315624,174.8134,District 9,https://www.latlong.net/location/district-9-locations-1564
2969,Ponte City Apartments,-26.190765,28.05699,District 9,https://www.latlong.net/location/district-9-locations-1564
2970,Stone Street Studios,-41.318218,174.813309,District 9,https://www.latlong.net/location/district-9-locations-1564
2971,1500 S Western Ave,41.86068,-87.686996,Divergent,https://www.latlong.net/location/divergent-locations-1149
2972,600 S Wells St,41.873173,-87.634361,Divergent,https://www.latlong.net/location/divergent-locations-1149
2973,635 Mateo St,34.036816,-118.232834,Divergent,https://www.latlong.net/location/divergent-locations-1149
2974,Chicago,41.875046,-87.650528,Divergent,https://www.latlong.net/location/divergent-locations-1149
2975,Cinespace Chicago Film Studios,41.859661,-87.691833,Divergent,https://www.latlong.net/location/divergent-locations-1149
2976,E 57th St & S Ellis Ave,41.791359,-87.601357,Divergent,https://www.latlong.net/location/divergent-locations-1149
2977,Ferris Wheel Navy Pier Chicago,41.891163,-87.606934,Divergent,https://www.latlong.net/location/divergent-locations-1149
2978,Lake Street Bridge,41.885693,-87.637703,Divergent,https://www.latlong.net/location/divergent-locations-1149
2979,LaSalle Bridge,41.887432,-87.632439,Divergent,https://www.latlong.net/location/divergent-locations-1149
2980,Navy Pier,41.8918,-87.605377,Divergent,https://www.latlong.net/location/divergent-locations-1149
2981,Pioneer Court,41.889469,-87.623779,Divergent,https://www.latlong.net/location/divergent-locations-1149
2982,Seventeenth Church of Christ Scientist,41.887096,-87.62587,Divergent,https://www.latlong.net/location/divergent-locations-1149
2983,The Joe and Rika Mansueto Library,41.791908,-87.600922,Divergent,https://www.latlong.net/location/divergent-locations-1149
2984,Wacker Dr,41.878433,-87.63678,Divergent,https://www.latlong.net/location/divergent-locations-1149
2985,Alabama Hills,36.567509,-118.088516,Django Unchained,https://www.latlong.net/location/django-unchained-locations-336
2986,Evergreen Plantation,30.02688,-90.639626,Django Unchained,https://www.latlong.net/location/django-unchained-locations-336
2987,Independence,36.802521,-118.199669,Django Unchained,https://www.latlong.net/location/django-unchained-locations-336
2988,Jackson Hole,43.473576,-110.778671,Django Unchained,https://www.latlong.net/location/django-unchained-locations-336
2989,Lasky Mesa in Upper Las Virgenes Canyon Open Space Preserve,34.175121,-118.681351,Django Unchained,https://www.latlong.net/location/django-unchained-locations-336
2990,Lone Pine,36.604912,-118.062973,Django Unchained,https://www.latlong.net/location/django-unchained-locations-336
2991,Los Angeles,34.052235,-118.243683,Django Unchained,https://www.latlong.net/location/django-unchained-locations-336
2992,Melody Movie Ranch,34.383717,-118.51165,Django Unchained,https://www.latlong.net/location/django-unchained-locations-336
2993,New Orleans,29.951065,-90.071533,Django Unchained,https://www.latlong.net/location/django-unchained-locations-336
2994,Santa Clarita,34.414139,-118.554192,Django Unchained,https://www.latlong.net/location/django-unchained-locations-336
2995,Second Line Stages,29.931665,-90.069862,Django Unchained,https://www.latlong.net/location/django-unchained-locations-336
2996,Simi Valley,34.267937,-118.77597,Django Unchained,https://www.latlong.net/location/django-unchained-locations-336
2997,Whitney Plantation,30.039368,-90.650589,Django Unchained,https://www.latlong.net/location/django-unchained-locations-336
2998,Atlanta,33.748997,-84.387985,Doctor Sleep (2019),https://www.latlong.net/location/doctor-sleep-2019-locations-369
2999,Blackhall Studios,33.687096,-84.332466,Doctor Sleep (2019),https://www.latlong.net/location/doctor-sleep-2019-locations-369
3000,Canton,34.239559,-84.491806,Doctor Sleep (2019),https://www.latlong.net/location/doctor-sleep-2019-locations-369
3001,Covington,33.596008,-83.863777,Doctor Sleep (2019),https://www.latlong.net/location/doctor-sleep-2019-locations-369
3002,Fayetteville,35.052666,-78.878357,Doctor Sleep (2019),https://www.latlong.net/location/doctor-sleep-2019-locations-369
3003,Midtown,33.785061,-84.379936,Doctor Sleep (2019),https://www.latlong.net/location/doctor-sleep-2019-locations-369
3004,Plaza Theatre,33.773403,-84.353043,Doctor Sleep (2019),https://www.latlong.net/location/doctor-sleep-2019-locations-369
3005,Porterdale,33.575001,-83.894081,Doctor Sleep (2019),https://www.latlong.net/location/doctor-sleep-2019-locations-369
3006,St. Simons,31.136921,-81.395378,Doctor Sleep (2019),https://www.latlong.net/location/doctor-sleep-2019-locations-369
3007,Stone Mountain,33.804821,-84.17244,Doctor Sleep (2019),https://www.latlong.net/location/doctor-sleep-2019-locations-369
3008,319 W 4th St,40.737488,-74.0037,Doctor Strange,https://www.latlong.net/location/doctor-strange-locations-1418
3009,CBS Studio Center,34.144581,-118.392403,Doctor Strange,https://www.latlong.net/location/doctor-strange-locations-1418
3010,Deerpark,41.442036,-74.693848,Doctor Strange,https://www.latlong.net/location/doctor-strange-locations-1418
3011,Exeter College,51.753681,-1.256138,Doctor Strange,https://www.latlong.net/location/doctor-strange-locations-1418
3012,Hong Kong,22.325216,114.157509,Doctor Strange,https://www.latlong.net/location/doctor-strange-locations-1418
3013,Kathmandu,27.714191,85.314804,Doctor Strange,https://www.latlong.net/location/doctor-strange-locations-1418
3014,Longcross Studios,51.383133,-0.59373,Doctor Strange,https://www.latlong.net/location/doctor-strange-locations-1418
3015,National Liberal Club,51.506214,-0.124116,Doctor Strange,https://www.latlong.net/location/doctor-strange-locations-1418
3016,Northfleet Industrial Estate,51.451309,0.322612,Doctor Strange,https://www.latlong.net/location/doctor-strange-locations-1418
3017,Pinewood Studios,51.548912,-0.532235,Doctor Strange,https://www.latlong.net/location/doctor-strange-locations-1418
3018,Shepperton Studios,51.407833,-0.466212,Doctor Strange,https://www.latlong.net/location/doctor-strange-locations-1418
3019,Valley Friction Materials (Closed),34.201363,-118.390953,Doctor Strange,https://www.latlong.net/location/doctor-strange-locations-1418
3020,Burrow Hill Cider Farm,50.97617,-2.835082,Doctor Strange in the Multiverse of Madness,https://www.latlong.net/location/doctor-strange-in-the-multiverse-of-madness-locations-1417
3021,Freemason's Hall,51.515068,-0.121518,Doctor Strange in the Multiverse of Madness,https://www.latlong.net/location/doctor-strange-in-the-multiverse-of-madness-locations-1417
3022,London,51.506817,-0.13158,Doctor Strange in the Multiverse of Madness,https://www.latlong.net/location/doctor-strange-in-the-multiverse-of-madness-locations-1417
3023,Longcross Studios,51.383114,-0.593682,Doctor Strange in the Multiverse of Madness,https://www.latlong.net/location/doctor-strange-in-the-multiverse-of-madness-locations-1417
3024,Los Angeles,34.057575,-118.294128,Doctor Strange in the Multiverse of Madness,https://www.latlong.net/location/doctor-strange-in-the-multiverse-of-madness-locations-1417
3025,Richmond Park,51.441238,-0.274823,Doctor Strange in the Multiverse of Madness,https://www.latlong.net/location/doctor-strange-in-the-multiverse-of-madness-locations-1417
3026,The British Museum,51.519497,-0.127116,Doctor Strange in the Multiverse of Madness,https://www.latlong.net/location/doctor-strange-in-the-multiverse-of-madness-locations-1417
3027,Vancouver,49.256008,-123.132591,Doctor Strange in the Multiverse of Madness,https://www.latlong.net/location/doctor-strange-in-the-multiverse-of-madness-locations-1417
3028,Aldeadávila Dam,41.211922,-6.685756,Doctor Zhivago,https://www.latlong.net/location/doctor-zhivago-locations-1545
3029,Aldeadávila de la Ribera,41.217625,-6.620103,Doctor Zhivago,https://www.latlong.net/location/doctor-zhivago-locations-1545
3030,Barajas,40.479782,-3.577092,Doctor Zhivago,https://www.latlong.net/location/doctor-zhivago-locations-1545
3031,Candilichera,41.704407,-2.301857,Doctor Zhivago,https://www.latlong.net/location/doctor-zhivago-locations-1545
3032,Canillas,40.46582,-3.644381,Doctor Zhivago,https://www.latlong.net/location/doctor-zhivago-locations-1545
3033,Covaleda,41.935726,-2.883947,Doctor Zhivago,https://www.latlong.net/location/doctor-zhivago-locations-1545
3034,El Capricho Park,40.455971,-3.59955,Doctor Zhivago,https://www.latlong.net/location/doctor-zhivago-locations-1545
3035,Estación de Delicias,40.400398,-3.693384,Doctor Zhivago,https://www.latlong.net/location/doctor-zhivago-locations-1545
3036,Guadix,37.300098,-3.139941,Doctor Zhivago,https://www.latlong.net/location/doctor-zhivago-locations-1545
3037,Helsinki,60.173977,24.930031,Doctor Zhivago,https://www.latlong.net/location/doctor-zhivago-locations-1545
3038,Joensuu,62.607662,29.736916,Doctor Zhivago,https://www.latlong.net/location/doctor-zhivago-locations-1545
3039,Kiihtelysvaara,62.493504,30.247795,Doctor Zhivago,https://www.latlong.net/location/doctor-zhivago-locations-1545
3040,Koli,63.11401,29.776459,Doctor Zhivago,https://www.latlong.net/location/doctor-zhivago-locations-1545
3041,Matamala de Almazán,41.506195,-2.641764,Doctor Zhivago,https://www.latlong.net/location/doctor-zhivago-locations-1545
3042,Punkaharju,61.756256,29.389799,Doctor Zhivago,https://www.latlong.net/location/doctor-zhivago-locations-1545
3043,Punkasalmi,61.759323,29.384424,Doctor Zhivago,https://www.latlong.net/location/doctor-zhivago-locations-1545
3044,Pyhäselkä,62.433437,29.966461,Doctor Zhivago,https://www.latlong.net/location/doctor-zhivago-locations-1545
3045,Soria,41.768444,-2.476999,Doctor Zhivago,https://www.latlong.net/location/doctor-zhivago-locations-1545
3046,Villar del Campo,41.788822,-2.149808,Doctor Zhivago,https://www.latlong.net/location/doctor-zhivago-locations-1545
3047,Villaseca de Arciel,41.624733,-2.162005,Doctor Zhivago,https://www.latlong.net/location/doctor-zhivago-locations-1545
3048,Vinuesa,41.910805,-2.764656,Doctor Zhivago,https://www.latlong.net/location/doctor-zhivago-locations-1545
3049,Bixby Bridge,36.375198,-121.898071,Dog,https://www.latlong.net/location/dog-locations-1510
3050,Highway 1 in Big Sur,36.272106,-121.80983,Dog,https://www.latlong.net/location/dog-locations-1510
3051,Lancaster,34.69783,-118.184692,Dog,https://www.latlong.net/location/dog-locations-1510
3052,Millennium Biltmore Hotel Los Angeles,34.049793,-118.254242,Dog,https://www.latlong.net/location/dog-locations-1510
3053,Santa Clarita,34.421738,-118.534843,Dog,https://www.latlong.net/location/dog-locations-1510
3054,Valencia,34.423874,-118.570717,Dog,https://www.latlong.net/location/dog-locations-1510
3055,Ashridge Estate,51.807014,-0.59357,Dolittle (2020),https://www.latlong.net/location/dolittle-2020-locations-417
3056,Blenheim Palace,51.841358,-1.361049,Dolittle (2020),https://www.latlong.net/location/dolittle-2020-locations-417
3057,Cothay Manor & Gardens,50.983749,-3.305019,Dolittle (2020),https://www.latlong.net/location/dolittle-2020-locations-417
3058,Grassington,54.071499,-1.99844,Dolittle (2020),https://www.latlong.net/location/dolittle-2020-locations-417
3059,Kirkby Lonsdale,54.203152,-2.59783,Dolittle (2020),https://www.latlong.net/location/dolittle-2020-locations-417
3060,Langley Park,51.508682,-0.549757,Dolittle (2020),https://www.latlong.net/location/dolittle-2020-locations-417
3061,Menai Suspension Bridge,53.22031,-4.163404,Dolittle (2020),https://www.latlong.net/location/dolittle-2020-locations-417
3062,New York City,40.713051,-74.007233,Dolittle (2020),https://www.latlong.net/location/dolittle-2020-locations-417
3063,Shepperton Studios,51.406654,-0.464665,Dolittle (2020),https://www.latlong.net/location/dolittle-2020-locations-417
3064,Slough,51.50935,-0.59545,Dolittle (2020),https://www.latlong.net/location/dolittle-2020-locations-417
3065,Universal Studios,34.138371,-118.359451,Dolittle (2020),https://www.latlong.net/location/dolittle-2020-locations-417
3066,Windsor,51.480049,-0.60594,Dolittle (2020),https://www.latlong.net/location/dolittle-2020-locations-417
3067,Windsor Great Park,51.424004,-0.617736,Dolittle (2020),https://www.latlong.net/location/dolittle-2020-locations-417
3068,2488 Buena Vista St,42.391556,-83.119492,Don't Breathe,https://www.latlong.net/location/don-t-breathe-locations-1300
3069,Nagyvásártelep,47.462208,19.077536,Don't Breathe,https://www.latlong.net/location/don-t-breathe-locations-1300
3070,Stern Film Studio,47.642811,19.03458,Don't Breathe,https://www.latlong.net/location/don-t-breathe-locations-1300
3071,Belgrade (Београд),44.801991,20.4368,Don't Breathe 2,https://www.latlong.net/location/don-t-breathe-2-locations-1301
3072,Detroit,42.336155,-83.07077,Don't Breathe 2,https://www.latlong.net/location/don-t-breathe-2-locations-1301
3073,Battleship Cove,41.704784,-71.161652,Don't Look Up,https://www.latlong.net/location/don-t-look-up-locations-1131
3074,Boston,42.363331,-71.06189,Don't Look Up,https://www.latlong.net/location/don-t-look-up-locations-1131
3075,Brockton,42.087276,-71.036293,Don't Look Up,https://www.latlong.net/location/don-t-look-up-locations-1131
3076,Chris Gasbarro's Fine Wine & Spirits,41.941338,-71.348106,Don't Look Up,https://www.latlong.net/location/don-t-look-up-locations-1131
3077,Fall River,41.704082,-71.152321,Don't Look Up,https://www.latlong.net/location/don-t-look-up-locations-1131
3078,Framingham,42.308929,-71.445801,Don't Look Up,https://www.latlong.net/location/don-t-look-up-locations-1131
3079,North Attleboro,41.979084,-71.349411,Don't Look Up,https://www.latlong.net/location/don-t-look-up-locations-1131
